WDJname,GaiaEDR3,Pwd,amax,MassH,e_MassH,MassHe,e_MassHe,Massmix,e_Massmix,rgeo,Radius (pc),Radius (m),Mass (kg)
WDJ004254.32+263942.17,2.81E+18,0.983703,1.745567,0.62647,3.96E-01,0.56306,0.403935,,,188.6198,0.3292484,1.02E+16,1.18E+30
WDJ002506.19+182458.70,2.79E+18,0.993318,0.343212,0.626591,1.44E-01,0.553539,0.116708,0.472498,0.116196,209.8082,0.0720087,2.22E+15,1.18E+30
WDJ004624.25-731447.15,4.69E+18,0.998539,0.66132,0.626662,3.64E-01,,,,,572.0812,0.3783287,1.17E+16,1.19E+30
WDJ003913.93+110356.94,2.78E+18,0.984525,0.613863,0.626679,2.35E-01,0.528925,0.207212,0.478041,0.251043,302.8754,0.185924,5.74E+15,1.19E+30
WDJ003013.50-775656.80,4.64E+18,0.999468,0.220584,0.626873,1.01E-01,0.64644,0.153918,0.648798,0.156668,268.3632,0.0591966,1.83E+15,1.19E+30
WDJ003652.66-533236.05,4.92E+18,0.997275,0.244902,0.627182,3.22E-01,,,,,801.1969,0.1962147,6.06E+15,1.19E+30
WDJ003002.96+804826.47,5.66E+17,0.998748,0.313099,0.627216,1.79E-01,0.69269,0.203511,0.695311,0.205584,380.9176,0.1192649,3.68E+15,1.19E+30
WDJ004837.88+080244.86,2.56E+18,0.99177,0.114457,0.627287,3.48E-02,,,,,258.3843,0.0295739,9.13E+14,1.19E+30
WDJ003612.70+055234.26,2.56E+18,0.994642,0.196129,0.627477,3.89E-02,0.568779,0.041317,0.482319,0.017923,67.33733,0.0132068,4.08E+14,1.19E+30
WDJ003028.86-393252.27,5.00E+18,0.971843,1.019788,0.62756,6.01E-01,0.577371,0.573689,,,487.3276,0.4969708,1.53E+16,1.19E+30
WDJ002524.08-044754.42,2.53E+18,0.996338,0.254214,0.627639,8.22E-02,0.550353,0.086418,0.509832,0.075048,171.4257,0.0435788,1.35E+15,1.19E+30
WDJ004243.75-582036.42,4.91E+18,0.995476,0.050817,0.627642,1.72E-02,0.543489,0.016366,0.470726,0.00202,59.91772,0.0030448,9.40E+13,1.19E+30
WDJ002659.21-082351.44,2.43E+18,0.99851,0.320165,0.627698,1.24E-01,0.541864,0.113697,0.541689,0.116899,260.9496,0.0835469,2.58E+15,1.19E+30
WDJ004628.88-675522.03,4.70E+18,0.993082,0.413522,0.627702,1.67E-01,0.568905,0.152828,0.481929,0.125918,159.8194,0.0660888,2.04E+15,1.19E+30
WDJ003027.77+471855.86,3.89E+17,0.990895,0.42738,0.62817,1.23E-01,0.569535,0.107765,0.481834,0.088176,155.564,0.0664849,2.05E+15,1.19E+30
WDJ002938.83+485511.75,3.91E+17,0.997711,0.446084,0.628177,2.16E-01,0.594686,0.234237,0.594844,0.233822,418.8477,0.1868413,5.77E+15,1.19E+30
WDJ002850.60+362844.82,3.66E+17,0.996377,0.565626,0.628282,1.67E-01,0.564438,0.138862,,,104.7326,0.0592395,1.83E+15,1.19E+30
WDJ004019.24-635736.72,4.71E+18,0.999443,0.379889,0.628378,2.37E-01,0.649973,0.264768,0.653873,0.267024,479.7583,0.1822549,5.62E+15,1.19E+30
WDJ003046.85-204332.73,2.36E+18,0.996308,0.364304,0.628467,3.03E-01,,,,,833.084,0.3034958,9.37E+15,1.19E+30
WDJ003340.89+555145.28,4.19E+17,0.999757,0.048508,0.628485,1.88E-02,0.69055,0.020692,0.694203,0.020896,94.5425,0.0045861,1.42E+14,1.19E+30
WDJ004307.77-294301.83,2.32E+18,0.997032,0.318932,0.628506,6.33E-02,0.570135,0.060612,,,64.06326,0.0204318,6.31E+14,1.19E+30
WDJ003554.05+661452.24,5.28E+17,0.99131,0.371521,0.628539,1.57E-01,0.547931,0.122086,0.487711,0.103549,222.096,0.0825133,2.55E+15,1.19E+30
WDJ002956.25+782927.05,5.64E+17,0.999777,0.075326,0.628807,2.35E-02,0.659529,0.038489,0.6619,0.038879,100.8223,0.0075945,2.34E+14,1.19E+30
WDJ004949.18+290321.77,3.12E+17,0.994981,0.401385,0.628813,1.19E-01,0.564062,0.098172,,,90.91272,0.036491,1.13E+15,1.19E+30
WDJ003656.14+373534.38,3.67E+17,0.991073,0.621429,0.628834,2.24E-01,0.570255,0.215339,,,188.1263,0.1169072,3.61E+15,1.19E+30
WDJ003413.68+624211.60,4.31E+17,0.906325,1.153263,0.628894,4.20E-01,0.574232,0.482124,,,490.0997,0.5652137,1.74E+16,1.19E+30
WDJ003020.68-180641.33,2.36E+18,0.996829,0.906753,0.629103,1.85E-01,0.586101,0.154727,,,97.36784,0.0882886,2.72E+15,1.19E+30
WDJ004003.83+263002.66,2.81E+18,0.998646,0.370752,0.629201,1.82E-01,0.643653,0.222368,0.645816,0.227056,345.8756,0.1282341,3.96E+15,1.19E+30
WDJ004156.33+125722.40,2.78E+18,0.996539,0.648268,0.629262,2.79E-01,0.626118,0.381532,0.628712,0.383934,472.5178,0.3063182,9.45E+15,1.19E+30
WDJ004856.21-565539.61,4.91E+18,0.990316,0.367626,0.629352,1.13E-01,0.566709,0.101108,,,130.9104,0.0481261,1.49E+15,1.19E+30
WDJ003320.15+233418.39,2.81E+18,0.99904,0.5389,0.629407,2.68E-01,0.664551,0.378488,0.667202,0.3829,453.8197,0.2445634,7.55E+15,1.19E+30
WDJ002508.91+094454.34,2.75E+18,0.993805,0.25965,0.629452,6.17E-02,0.571576,0.064942,0.483664,0.037807,90.27566,0.0234401,7.23E+14,1.19E+30
WDJ004705.13-283116.84,2.34E+18,0.996861,0.338546,0.629484,1.44E-01,0.563197,0.152948,0.552912,0.170149,278.9681,0.0944435,2.91E+15,1.19E+30
WDJ004419.67+053705.64,2.56E+18,0.997308,0.167168,0.629511,3.82E-02,0.548751,0.040389,0.509635,0.046683,112.3497,0.0187813,5.80E+14,1.19E+30
WDJ002826.91+790856.14,5.65E+17,0.986431,1.19265,0.629745,3.12E-01,0.563805,0.308237,,,170.7922,0.2036953,6.29E+15,1.19E+30
WDJ004005.16+822254.99,5.67E+17,0.994992,0.375141,0.629791,2.08E-01,0.563071,0.25755,0.560979,0.260284,393.7809,0.1477234,4.56E+15,1.19E+30
WDJ003429.11+504920.40,4.16E+17,0.992491,0.342098,0.629871,1.49E-01,0.53862,0.114034,0.487246,0.104755,222.5859,0.0761462,2.35E+15,1.19E+30
WDJ004237.26-234556.38,2.35E+18,0.997093,0.429532,0.629948,1.38E-01,0.545458,0.128289,0.523371,0.145811,282.2107,0.1212185,3.74E+15,1.19E+30
WDJ004926.63-355000.86,5.00E+18,0.998805,0.511595,0.630099,2.53E-01,0.68721,0.181392,0.691257,0.179821,540.2819,0.2764055,8.53E+15,1.19E+30
WDJ003127.38+312719.40,2.86E+18,0.995755,0.653249,0.630148,1.94E-01,0.5726,0.215001,0.567211,0.232585,318.0507,0.2077663,6.41E+15,1.19E+30
WDJ002938.54+602132.64,4.29E+17,0.961762,0.783743,0.630223,3.81E-01,0.610858,0.3701,0.557527,0.461488,365.9902,0.2868422,8.85E+15,1.19E+30
WDJ003835.90+300405.58,2.86E+18,0.997914,0.355347,0.630256,1.28E-01,0.595663,0.138319,0.595524,0.140129,253.0921,0.0899355,2.78E+15,1.19E+30
WDJ002643.02-043045.78,2.53E+18,0.977227,1.235994,0.630298,4.27E-01,0.631399,0.498247,0.631482,0.497675,603.0896,0.7454149,2.30E+16,1.19E+30
WDJ004048.79+494106.34,4.15E+17,0.999109,0.427033,0.630725,2.81E-01,0.672103,0.256823,0.67589,0.256722,601.1452,0.2567088,7.92E+15,1.19E+30
WDJ003705.43-013534.68,2.54E+18,0.989309,0.637457,0.630755,2.31E-01,0.553628,0.20241,0.491221,0.175418,224.8546,0.1433351,4.42E+15,1.19E+30
WDJ002648.87+024215.74,2.55E+18,0.998373,0.903622,0.630802,4.04E-01,0.623502,0.497745,0.627479,0.49924,697.6581,0.6304191,1.95E+16,1.19E+30
WDJ003612.16-012722.66,2.54E+18,0.995083,1.014804,0.630939,3.26E-01,0.571188,0.349166,0.571487,0.353102,468.0722,0.4750015,1.47E+16,1.19E+30
WDJ002509.53-312604.87,2.32E+18,0.990459,1.025701,0.631,2.81E-01,0.568264,0.274212,,,169.0164,0.1733603,5.35E+15,1.19E+30
WDJ003906.51+240013.96,2.81E+18,0.997267,0.690066,0.631156,4.04E-01,0.604837,0.540821,0.606113,0.580988,580.7871,0.4007814,1.24E+16,1.19E+30
WDJ003103.77-284044.14,2.32E+18,0.998647,0.698582,0.631174,3.96E-01,0.693728,0.396467,0.697536,0.398141,725.2828,0.5066695,1.56E+16,1.19E+30
WDJ003435.22-513428.23,4.93E+18,0.99157,0.240075,0.631295,1.04E-01,0.563105,0.101167,0.464479,0.062883,169.7088,0.0407428,1.26E+15,1.19E+30
WDJ002601.77-344852.77,5.01E+18,0.999259,0.314584,0.631313,1.86E-01,0.672368,0.184026,0.676669,0.184384,474.2197,0.1491819,4.60E+15,1.19E+30
WDJ002717.47-282635.92,2.32E+18,0.986494,1.067539,0.631423,4.85E-01,0.589,0.552858,,,732.9647,0.7824682,2.41E+16,1.19E+30
WDJ003604.31-515939.73,4.93E+18,0.993633,1.315765,0.631479,3.31E-01,0.562825,0.330176,,,203.7104,0.268035,8.27E+15,1.19E+30
WDJ004220.17+542523.61,4.18E+17,0.982305,0.588196,0.631499,2.16E-01,0.546528,0.190721,0.480851,0.205146,339.0778,0.1994442,6.15E+15,1.19E+30
WDJ004602.60+442513.32,3.88E+17,0.994506,0.48393,0.631507,1.99E-01,0.568997,0.21367,0.563572,0.231518,347.9147,0.1683663,5.20E+15,1.19E+30
WDJ004806.98+493648.39,4.15E+17,0.99723,0.333054,0.631589,1.80E-01,0.592257,0.184683,0.592155,0.186128,342.1017,0.1139383,3.52E+15,1.19E+30
WDJ004104.69+154025.71,2.78E+18,0.992743,0.508771,0.631664,1.71E-01,0.541411,0.141121,0.486331,0.159835,250.6639,0.1275305,3.94E+15,1.19E+30
WDJ004027.28+332452.91,3.62E+17,0.999685,0.143327,0.631795,1.11E-01,0.681884,0.10441,0.686007,0.104854,271.1577,0.0388642,1.20E+15,1.19E+30
WDJ004012.84+532706.64,4.18E+17,0.994576,0.257005,0.631928,9.23E-02,0.536552,0.073285,0.471405,0.07177,203.1556,0.052212,1.61E+15,1.19E+30
WDJ002803.50-575353.08,4.91E+18,0.998417,0.457486,0.632355,2.87E-01,0.601075,0.328909,0.601169,0.327944,516.5374,0.2363086,7.29E+15,1.20E+30
WDJ003003.23+152629.34,2.78E+18,0.999357,0.184787,0.632458,4.85E-02,0.588965,0.058705,0.589126,0.058518,175.9596,0.0325151,1.00E+15,1.20E+30
WDJ002546.67+102009.39,2.75E+18,0.988905,1.512588,0.63255,4.25E-01,0.585643,0.393892,,,132.9804,0.2011445,6.21E+15,1.20E+30
WDJ003521.39+353918.40,3.66E+17,0.996232,0.297434,0.632676,1.20E-01,0.553281,0.11007,0.523209,0.123169,248.5725,0.0739339,2.28E+15,1.20E+30
WDJ004014.97+415533.24,3.81E+17,0.993705,0.388792,0.632766,2.03E-01,0.542437,0.182576,0.503367,0.205137,313.2631,0.1217942,3.76E+15,1.20E+30
WDJ004457.03-501058.76,4.93E+18,0.999286,0.163747,0.632863,8.03E-02,0.584512,0.095718,0.584732,0.095563,245.9783,0.0402782,1.24E+15,1.20E+30
WDJ004510.33+235539.54,2.80E+18,0.995483,1.001956,0.632877,2.20E-01,0.56925,0.198341,,,128.1142,0.1283648,3.96E+15,1.20E+30
WDJ004259.46+020621.13,2.55E+18,0.98756,0.870907,0.633165,2.96E-01,0.572824,0.263862,0.485288,0.285929,291.5461,0.2539095,7.84E+15,1.20E+30
WDJ003240.54+232415.34,2.81E+18,0.990703,0.7535,0.633198,2.30E-01,0.573686,0.214183,0.484899,0.196323,197.3939,0.1487363,4.59E+15,1.20E+30
WDJ003325.16-363810.79,5.00E+18,0.990572,0.361956,0.633296,1.38E-01,0.549844,0.111044,0.488659,0.088828,201.1453,0.0728057,2.25E+15,1.20E+30
WDJ004228.84-012401.33,2.53E+18,0.984359,1.116814,0.633385,3.09E-01,0.574238,0.295879,0.485524,0.276553,264.7781,0.2957078,9.13E+15,1.20E+30
WDJ003813.53-000128.65,2.54E+18,0.997171,0.487706,0.633573,1.54E-01,0.557307,0.152027,0.543665,0.170544,286.6012,0.1397771,4.31E+15,1.20E+30
WDJ002804.35+340446.11,2.86E+18,0.998217,0.646854,0.633586,2.91E-01,0.615509,0.403121,0.617209,0.412781,428.5302,0.2771965,8.55E+15,1.20E+30
WDJ002631.31+565812.28,4.22E+17,0.99382,0.529908,0.633723,3.64E-01,0.731732,0.355055,0.73578,0.355085,672.7572,0.3564994,1.10E+16,1.20E+30
WDJ003141.64-753427.52,4.68E+18,0.989088,0.379451,0.633814,1.73E-01,0.569233,0.151178,0.47645,0.120119,197.1989,0.0748273,2.31E+15,1.20E+30
WDJ004142.92-324832.42,5.01E+18,0.996025,0.346108,0.633896,9.41E-02,0.567032,0.095018,,,85.15461,0.0294727,9.09E+14,1.20E+30
WDJ002556.91-093231.14,2.43E+18,0.988657,0.610274,0.634062,2.08E-01,0.570557,0.187362,0.474905,0.156712,171.5899,0.1047168,3.23E+15,1.20E+30
WDJ004930.70+313217.69,3.60E+17,0.999098,0.217465,0.634183,9.61E-02,0.603756,0.116856,0.603853,0.116625,245.9763,0.0534912,1.65E+15,1.20E+30
WDJ004904.84-195510.14,2.36E+18,0.99438,0.26544,0.634263,5.86E-02,0.563727,0.07109,0.552433,0.080295,188.4993,0.0500352,1.54E+15,1.20E+30
WDJ003135.88+292747.17,2.86E+18,0.996919,0.228959,0.634267,1.65E-01,,,,,503.7498,0.1153381,3.56E+15,1.20E+30
WDJ003503.72+100002.44,2.75E+18,0.992398,0.170891,0.63431,3.57E-02,0.573575,0.036106,0.478108,0.013094,81.97955,0.0140096,4.32E+14,1.20E+30
WDJ003102.22-534913.88,4.92E+18,0.972507,0.960457,0.634357,4.61E-01,0.576003,0.44683,0.479861,0.416674,317.8851,0.3053149,9.42E+15,1.20E+30
WDJ004213.87+512259.36,4.15E+17,0.982368,0.980335,0.634421,3.67E-01,0.579147,0.359254,0.49071,0.345753,263.6892,0.2585037,7.98E+15,1.20E+30
WDJ004850.85-590744.33,4.91E+18,0.987044,0.738064,0.634493,4.21E-01,0.570383,0.478557,0.569573,0.501499,610.806,0.4508139,1.39E+16,1.20E+30
WDJ003539.97-232421.29,2.35E+18,0.999475,0.550905,0.634563,2.61E-01,0.697342,0.230756,0.7013,0.230233,483.5473,0.2663886,8.22E+15,1.20E+30
WDJ003528.26-572837.93,4.91E+18,0.995406,0.707613,0.634634,4.95E-01,,,,,714.3764,0.505502,1.56E+16,1.20E+30
WDJ003919.83-012153.67,2.53E+18,0.983709,1.165655,0.634688,2.86E-01,0.573239,0.273171,0.485135,0.259637,238.281,0.2777534,8.57E+15,1.20E+30
WDJ003730.20+510153.89,4.16E+17,0.99951,0.268127,0.634961,1.21E-01,0.670022,0.120245,0.674284,0.120494,389.9499,0.1045561,3.23E+15,1.20E+30
WDJ004404.14-320619.86,5.01E+18,0.959492,1.23604,0.635072,5.21E-01,0.569397,0.498665,,,386.5061,0.4777369,1.47E+16,1.20E+30
WDJ003434.84-485521.31,4.97E+18,0.983532,1.211632,0.635145,4.12E-01,0.572729,0.41461,,,271.1638,0.3285506,1.01E+16,1.20E+30
WDJ002533.98+363559.02,3.78E+17,0.998324,0.540542,0.63517,2.64E-01,0.598461,0.306296,0.597533,0.309461,492.009,0.2659515,8.21E+15,1.20E+30
WDJ004413.31+395025.70,3.69E+17,0.983334,0.932762,0.635403,3.46E-01,0.559148,0.35359,0.524051,0.4211,552.1345,0.51501,1.59E+16,1.20E+30
WDJ004732.45+565506.93,4.25E+17,0.997554,1.041159,0.635475,1.91E-01,0.580624,0.168124,,,126.3914,0.1315936,4.06E+15,1.20E+30
WDJ004705.67+434144.85,3.76E+17,0.985926,0.684499,0.635522,3.54E-01,0.549755,0.369793,0.525341,0.442155,522.295,0.3575104,1.10E+16,1.20E+30
WDJ003643.36+254105.85,2.81E+18,0.999733,0.229408,0.635571,1.12E-01,0.697053,0.114003,0.700878,0.114488,299.3773,0.0686796,2.12E+15,1.20E+30
WDJ004313.08+612402.36,4.27E+17,0.995572,0.146104,0.635695,5.44E-02,0.545467,0.053705,0.488429,0.043273,149.1625,0.0217932,6.73E+14,1.20E+30
WDJ003436.08-342506.24,5.01E+18,0.980515,1.112074,0.635732,3.97E-01,0.57813,0.394173,0.489415,0.387985,274.0972,0.3048163,9.41E+15,1.20E+30
WDJ004022.50+282127.49,2.81E+18,0.996319,0.492927,0.635805,2.09E-01,0.533867,0.201271,0.508259,0.242379,311.7787,0.1536841,4.74E+15,1.20E+30
WDJ004137.49+032356.32,2.55E+18,0.985269,1.045657,0.635827,3.40E-01,0.579173,0.332047,0.490041,0.323662,244.0498,0.2551924,7.87E+15,1.20E+30
WDJ002515.93+435950.85,3.83E+17,0.985176,0.799449,0.635934,3.13E-01,0.548899,0.288054,0.484415,0.321104,431.0356,0.344591,1.06E+16,1.20E+30
WDJ003751.86+464904.70,3.90E+17,0.959941,1.056966,0.6362,4.70E-01,0.57358,0.471664,0.535523,0.531534,765.6938,0.8093121,2.50E+16,1.20E+30
WDJ003442.66+023937.62,2.55E+18,0.970711,1.152934,0.636337,4.43E-01,0.562784,0.440671,,,481.1899,0.5547801,1.71E+16,1.20E+30
WDJ003851.96-015702.41,2.53E+18,0.998357,0.589732,0.636429,1.36E-01,0.565218,0.136318,0.559834,0.144435,282.5146,0.1666079,5.14E+15,1.20E+30
WDJ004448.81-022245.84,2.53E+18,0.968138,0.686275,0.636506,2.35E-01,0.522086,0.194833,0.474754,0.183649,243.2234,0.1669181,5.15E+15,1.20E+30
WDJ003831.55+355554.77,3.66E+17,0.994593,0.915746,0.636752,4.02E-01,0.56501,0.396224,,,159.0364,0.1456369,4.49E+15,1.20E+30
WDJ002640.24+130103.09,2.76E+18,0.994521,0.351497,0.637043,1.37E-01,0.538472,0.107238,0.467087,0.109752,210.022,0.0738221,2.28E+15,1.20E+30
WDJ002528.96-110723.02,2.42E+18,0.999251,0.472033,0.637257,2.09E-01,0.655588,0.295644,0.658533,0.30151,362.55,0.1711356,5.28E+15,1.21E+30
WDJ003837.88+043313.86,2.55E+18,0.987659,0.938123,0.637331,3.10E-01,0.566785,0.307594,0.529164,0.351994,396.9812,0.3724171,1.15E+16,1.21E+30
WDJ003100.15-455244.98,4.98E+18,0.982427,1.007827,0.637596,3.88E-01,0.578207,0.393985,,,250.6903,0.2526524,7.80E+15,1.21E+30
WDJ003416.06-363532.45,5.00E+18,0.999055,0.324215,0.637604,1.53E-01,0.614719,0.171045,0.614727,0.170935,297.9351,0.096595,2.98E+15,1.21E+30
WDJ003321.73-293227.76,2.32E+18,0.999412,0.526946,0.637645,2.16E-01,0.654611,0.301352,0.656614,0.305734,371.8747,0.1959579,6.05E+15,1.21E+30
WDJ004724.68-514919.99,4.93E+18,0.997206,0.166277,0.637705,8.23E-02,0.598462,0.10511,0.596714,0.110003,231.4276,0.0384811,1.19E+15,1.21E+30
WDJ003413.17+542723.89,4.18E+17,0.99889,0.35173,0.637707,1.92E-01,0.712916,0.213881,0.71704,0.214625,595.4061,0.2094222,6.46E+15,1.21E+30
WDJ004914.53+382957.22,3.68E+17,0.992133,0.411705,0.637816,1.66E-01,0.579658,0.149912,0.491044,0.129623,167.6859,0.0690371,2.13E+15,1.21E+30
WDJ003515.87+362104.98,3.67E+17,0.993405,0.281974,0.637839,8.73E-02,0.562437,0.082762,0.467758,0.05395,151.9862,0.0428561,1.32E+15,1.21E+30
WDJ002525.51-543907.85,4.92E+18,0.991117,0.557286,0.637909,2.43E-01,0.556832,0.220655,0.495466,0.256379,341.1956,0.1901435,5.87E+15,1.21E+30
WDJ003005.79-384831.35,5.00E+18,0.989856,0.530586,0.637955,1.63E-01,0.573707,0.147976,,,140.6064,0.0746038,2.30E+15,1.21E+30
WDJ003153.18+423051.99,3.82E+17,0.999038,0.512725,0.638074,3.10E-01,0.665519,0.421952,0.66771,0.423703,569.309,0.2918989,9.01E+15,1.21E+30
WDJ004909.98+441234.28,3.76E+17,0.997901,0.418745,0.638208,1.47E-01,0.536758,0.136965,0.527241,0.151833,285.5624,0.1195778,3.69E+15,1.21E+30
WDJ002846.74+025429.12,2.55E+18,0.984698,0.89723,0.638289,3.33E-01,0.55881,0.296122,0.469747,0.316759,313.8588,0.2816035,8.69E+15,1.21E+30
WDJ003044.45+313633.56,2.86E+18,0.999639,0.234098,0.638665,7.42E-02,0.683466,0.070409,0.687677,0.070706,250.7349,0.0586965,1.81E+15,1.21E+30
WDJ003315.77+413728.30,3.81E+17,0.980937,0.820384,0.638917,4.20E-01,0.548861,0.4656,,,602.2708,0.4940932,1.53E+16,1.21E+30
WDJ005019.49-610410.38,4.90E+18,0.99121,0.234261,0.638989,9.15E-02,0.57801,0.090399,0.478847,0.056095,139.2165,0.032613,1.01E+15,1.21E+30
WDJ004750.40-345659.19,5.00E+18,0.989949,0.665665,0.638996,2.25E-01,0.561382,0.195163,0.463556,0.172031,260.2859,0.1732632,5.35E+15,1.21E+30
WDJ003809.12-523108.33,4.93E+18,0.996035,0.575722,0.639104,2.64E-01,0.570961,0.293453,0.565185,0.31931,460.7987,0.265292,8.19E+15,1.21E+30
WDJ003453.29+471805.23,3.91E+17,0.995808,0.109589,0.639136,3.34E-02,0.550761,0.033517,0.491971,0.02398,115.7417,0.012684,3.91E+14,1.21E+30
WDJ003229.82-212510.17,2.36E+18,0.998779,0.19709,0.639467,1.09E-01,0.726398,0.105842,0.730909,0.105905,306.0212,0.0603137,1.86E+15,1.21E+30
WDJ004623.19-265214.75,2.34E+18,0.994208,0.897378,0.639591,5.51E-01,0.619965,0.465487,0.623863,0.465614,900.6376,0.8082122,2.49E+16,1.21E+30
WDJ004344.21-491004.66,4.97E+18,0.988139,0.598274,0.639618,2.44E-01,0.581707,0.228388,0.492736,0.204595,247.2755,0.1479385,4.57E+15,1.21E+30
WDJ003328.54+041834.50,2.55E+18,0.991472,0.370423,0.639707,1.19E-01,0.574013,0.118951,0.479178,0.076033,130.7693,0.04844,1.50E+15,1.21E+30
WDJ003343.07-621415.45,4.90E+18,0.99543,0.471681,0.639712,1.95E-01,0.570898,0.177305,,,135.465,0.0638963,1.97E+15,1.21E+30
WDJ004258.73+771327.77,5.63E+17,0.97177,0.675266,0.639752,3.79E-01,,,,,482.0242,0.3254945,1.00E+16,1.21E+30
WDJ003418.47+303509.10,2.86E+18,0.991054,0.375895,0.63984,1.29E-01,0.580942,0.130139,0.483529,0.088316,143.6271,0.0539887,1.67E+15,1.21E+30
WDJ004107.74+420247.37,3.81E+17,0.96638,0.925165,0.639934,4.76E-01,0.574819,0.448931,0.476497,0.451207,386.8697,0.3579182,1.10E+16,1.21E+30
WDJ004607.25-023927.21,2.53E+18,0.997209,0.873682,0.640034,2.43E-01,0.601244,0.259447,0.601538,0.259873,388.0737,0.339053,1.05E+16,1.21E+30
WDJ004236.57-632506.06,4.71E+18,0.994305,0.172229,0.640035,6.53E-02,0.581956,0.084054,0.574655,0.093534,196.6261,0.0338647,1.05E+15,1.21E+30
WDJ002659.48-355054.96,5.00E+18,0.990662,0.728498,0.640169,3.16E-01,0.558341,0.316508,0.523219,0.37575,379.3441,0.2763514,8.53E+15,1.21E+30
WDJ003228.81-340757.48,5.01E+18,0.994393,0.724468,0.640399,1.71E-01,0.582539,0.142157,,,111.0562,0.0804567,2.48E+15,1.21E+30
WDJ004620.74+372529.24,3.67E+17,0.995222,0.401227,0.640465,1.74E-01,0.544261,0.152596,0.506415,0.16946,269.5949,0.1081688,3.34E+15,1.21E+30
WDJ004428.77+595226.03,4.27E+17,0.995063,0.438259,0.640545,1.15E-01,0.57313,0.117877,,,109.9904,0.0482043,1.49E+15,1.21E+30
WDJ004402.18-282411.42,2.34E+18,0.999861,0.588012,0.640624,1.29E-01,0.605141,0.128144,,,65.68495,0.0386235,1.19E+15,1.21E+30
WDJ003501.37+185706.87,2.79E+18,0.981941,0.934403,0.64073,3.93E-01,0.607373,0.456898,0.606475,0.468208,564.9312,0.5278733,1.63E+16,1.21E+30
WDJ004427.81+090636.96,2.56E+18,0.971402,0.944996,0.64108,3.46E-01,0.59942,0.362381,0.581319,0.433229,437.9413,0.4138528,1.28E+16,1.21E+30
WDJ003423.19-215238.69,2.36E+18,0.992212,0.196513,0.641196,4.26E-02,0.573721,0.041339,0.475352,0.018929,90.54871,0.017794,5.49E+14,1.21E+30
WDJ002530.17+193806.07,2.80E+18,0.997049,0.109524,0.6413,5.69E-02,,,,,305.387,0.0334472,1.03E+15,1.21E+30
WDJ003432.14-700534.71,4.70E+18,0.998256,0.183835,0.6414,5.37E-02,0.565234,0.063898,0.547401,0.075624,185.3662,0.0340768,1.05E+15,1.21E+30
WDJ004752.82-635805.28,4.71E+18,0.997771,0.821191,0.641408,4.24E-01,,,,,640.9866,0.5263724,1.62E+16,1.21E+30
WDJ003516.90+280051.52,2.86E+18,0.983553,0.877551,0.641854,3.31E-01,0.528003,0.301278,0.461123,0.357977,367.631,0.3226149,9.96E+15,1.21E+30
WDJ004529.33-121951.35,2.38E+18,0.985058,0.845917,0.641982,3.15E-01,0.571609,0.283351,0.474955,0.280577,311.1373,0.2631963,8.12E+15,1.21E+30
WDJ004049.41+625321.39,4.28E+17,0.994337,0.431448,0.642081,1.72E-01,0.668508,0.227712,0.6707,0.230628,341.8759,0.1475017,4.55E+15,1.21E+30
WDJ002924.58+380322.42,3.79E+17,0.9973,0.159008,0.642096,6.18E-02,0.558172,0.066627,0.524832,0.062405,164.6459,0.02618,8.08E+14,1.21E+30
WDJ004858.22+611826.73,4.27E+17,0.999452,0.197227,0.642164,8.62E-02,0.692532,0.116818,0.69474,0.117853,263.3294,0.0519357,1.60E+15,1.21E+30
WDJ004920.31-833350.65,4.62E+18,0.995961,0.265809,0.642174,1.44E-01,0.598531,0.135209,,,55.73405,0.0148146,4.57E+14,1.21E+30
WDJ004612.53+220913.16,2.80E+18,0.987768,0.709991,0.642364,2.95E-01,0.585042,0.287101,0.496563,0.272542,212.506,0.1508773,4.66E+15,1.21E+30
WDJ002917.56+424450.71,3.82E+17,0.990149,0.38413,0.642868,1.74E-01,0.573902,0.14805,0.475613,0.12265,193.5359,0.0743429,2.29E+15,1.22E+30
WDJ004647.29-204056.43,2.35E+18,0.993353,0.755375,0.642938,1.76E-01,0.579786,0.161057,,,144.9056,0.109458,3.38E+15,1.22E+30
WDJ003133.94+470955.89,3.89E+17,0.993042,0.448788,0.64298,1.85E-01,0.543137,0.141456,0.489364,0.134337,252.8444,0.1134735,3.50E+15,1.22E+30
WDJ003620.11+435655.97,3.88E+17,0.998484,0.088939,0.643027,1.91E-02,0.579543,0.023814,0.567099,0.027609,95.73572,0.0085146,2.63E+14,1.22E+30
WDJ003613.77-473434.17,4.98E+18,0.99766,0.322031,0.643199,1.49E-01,0.600698,0.156866,0.599364,0.160711,343.8598,0.1107335,3.42E+15,1.22E+30
WDJ004425.54+191903.86,2.78E+18,0.999307,0.387173,0.643255,1.32E-01,0.635447,0.18394,0.637649,0.187858,308.8363,0.1195731,3.69E+15,1.22E+30
WDJ004011.12+344254.00,3.65E+17,0.99005,0.604382,0.643256,2.54E-01,0.585455,0.239359,0.496274,0.222762,196.5357,0.1187827,3.67E+15,1.22E+30
WDJ003520.34+364705.28,3.67E+17,0.991458,0.17378,0.643636,7.17E-02,0.576702,0.070565,0.478061,0.040202,110.2021,0.0191509,5.91E+14,1.22E+30
